# generated by run.sh -- do not hand-edit
# date: 2026-09-06T02:55:40Z
# go: go version go1.26.7 linux/amd64
# cpu-model: QEMU Virtual CPU version 2.5+
# nproc: 23
# virt: unknown
# count: 10  benchtime: 200ms
#
# NOTE: absolute timings are machine-specific and understate memory
# bandwidth under virtualization. Ratios between benchmarks are the
# durable result; re-run on target hardware before citing absolutes.

goos: linux
goarch: amd64
pkg: github.com/krelinga/go-containers/experiments/sortedbacking
cpu: QEMU Virtual CPU version 2.5+
BenchmarkBuildSequential/btree/4096-23  	    1380	    172804 ns/op	        42.19 ns/insert	  315529 B/op	     422 allocs/op
BenchmarkBuildSequential/btree/4096-23  	    1336	    173748 ns/op	        42.42 ns/insert	  315529 B/op	     422 allocs/op
BenchmarkBuildSequential/btree/4096-23  	    1394	    177608 ns/op	        43.36 ns/insert	  315528 B/op	     422 allocs/op
BenchmarkBuildSequential/btree/4096-23  	    1328	    174179 ns/op	        42.52 ns/insert	  315528 B/op	     422 allocs/op
BenchmarkBuildSequential/btree/4096-23  	    1338	    176524 ns/op	        43.10 ns/insert	  315529 B/op	     422 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     649	    366129 ns/op	        22.35 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     670	    368003 ns/op	        22.46 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     649	    366646 ns/op	        22.38 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     644	    368967 ns/op	        22.52 ns/insert	  393241 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     660	    367592 ns/op	        22.44 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     660	    360981 ns/op	        22.03 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     648	    363245 ns/op	        22.17 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     662	    362580 ns/op	        22.13 ns/insert	  393241 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     656	    364327 ns/op	        22.24 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/16384-23 	     662	    369113 ns/op	        22.53 ns/insert	  393240 B/op	       2 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     266	    922356 ns/op	        56.30 ns/insert	 1263339 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     254	    931118 ns/op	        56.83 ns/insert	 1263340 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     258	    925365 ns/op	        56.48 ns/insert	 1263339 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     259	    913074 ns/op	        55.73 ns/insert	 1263340 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     256	    930773 ns/op	        56.81 ns/insert	 1263339 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     253	    942473 ns/op	        57.52 ns/insert	 1263339 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     259	    921263 ns/op	        56.23 ns/insert	 1263341 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     268	    920577 ns/op	        56.19 ns/insert	 1263340 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     255	    912604 ns/op	        55.70 ns/insert	 1263338 B/op	    1639 allocs/op
BenchmarkBuildSequential/btree/16384-23 	     265	    916797 ns/op	        55.96 ns/insert	 1263338 B/op	    1639 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     151	   1571162 ns/op	        23.97 ns/insert	 1572889 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     151	   1593376 ns/op	        24.31 ns/insert	 1572889 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     150	   1590807 ns/op	        24.27 ns/insert	 1572888 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     147	   1594775 ns/op	        24.33 ns/insert	 1572888 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     154	   1552771 ns/op	        23.69 ns/insert	 1572891 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     154	   1555818 ns/op	        23.74 ns/insert	 1572890 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     151	   1578844 ns/op	        24.09 ns/insert	 1572890 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     148	   1605480 ns/op	        24.50 ns/insert	 1572888 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     152	   1569923 ns/op	        23.96 ns/insert	 1572890 B/op	       2 allocs/op
BenchmarkBuildSequential/slice/65536-23 	     151	   1574704 ns/op	        24.03 ns/insert	 1572890 B/op	       2 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      57	   3677134 ns/op	        56.11 ns/insert	 5054764 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      66	   3677918 ns/op	        56.12 ns/insert	 5054653 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      81	   3665775 ns/op	        55.94 ns/insert	 5054570 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      68	   3650038 ns/op	        55.70 ns/insert	 5054577 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      73	   3728330 ns/op	        56.89 ns/insert	 5054718 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      68	   3654649 ns/op	        55.77 ns/insert	 5054579 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      81	   3648338 ns/op	        55.67 ns/insert	 5054575 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      78	   3706204 ns/op	        56.55 ns/insert	 5054572 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      70	   3688523 ns/op	        56.28 ns/insert	 5054571 B/op	    6491 allocs/op
BenchmarkBuildSequential/btree/65536-23 	      68	   3693162 ns/op	        56.35 ns/insert	 5054571 B/op	    6491 allocs/op
BenchmarkLookup/slice/8-23              	35587040	         6.401 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	36415887	         6.475 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	34689369	         6.597 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	37468614	         6.391 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	35449060	         6.622 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	35633516	         6.408 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	35388944	         6.392 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	36015615	         6.252 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	36351348	         6.484 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/8-23              	36857469	         6.339 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32514558	         7.352 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32292508	         7.486 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32274452	         7.458 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32165074	         7.441 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32302570	         7.428 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32828256	         7.309 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32880162	         7.339 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	32408244	         7.426 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	31642014	         7.349 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/8-23              	31604821	         7.441 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	25192200	         9.597 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	23419006	         9.903 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	25148192	         9.550 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	25133629	         9.765 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	25326465	         9.412 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	25088643	         9.738 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	24146408	         9.960 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	24542835	         9.896 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	24623791	         9.735 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/64-23             	24361947	         9.789 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	16417119	        14.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15790681	        14.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15798938	        15.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15989272	        15.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	16376691	        14.89 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15977584	        15.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	16411562	        14.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15797834	        14.86 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	16274068	        14.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/64-23             	15993938	        14.99 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	16475530	        13.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	17537504	        12.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	16808259	        13.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	18716041	        13.05 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	16903558	        12.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	16559869	        13.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	18708307	        13.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	18561633	        12.93 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	17041489	        12.83 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/512-23            	17011692	        12.89 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	13184853	        18.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	12842198	        18.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	13171340	        18.28 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	12841874	        18.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	13019499	        18.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	13040059	        18.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	13102783	        18.15 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	12896202	        18.46 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	12812751	        18.51 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/512-23            	12770680	        18.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14541164	        16.18 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	13123614	        17.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14899178	        16.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14858313	        16.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14884393	        16.22 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14752398	        16.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	13228051	        16.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14709034	        16.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14083756	        16.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/4096-23           	14499463	        16.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9939028	        24.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9865160	        24.27 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	10223378	        23.66 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9821131	        24.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9928874	        24.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	10041393	        23.85 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9955030	        23.99 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	10169756	        23.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	 9939260	        23.87 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/4096-23           	10161256	        23.61 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11448786	        20.43 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	10774748	        21.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11558601	        21.19 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11640686	        20.61 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	10267923	        21.68 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11332484	        21.19 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	10183330	        21.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11348037	        21.15 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	10963626	        21.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/65536-23          	11805178	        20.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8018580	        29.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8093541	        29.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8096586	        29.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8093403	        29.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 7918032	        30.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8107086	        29.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8116200	        29.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 7849465	        30.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8169282	        29.66 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/65536-23          	 8090635	        29.65 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10119572	        22.83 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	 9185242	        24.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	 9819858	        23.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10167364	        23.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10301091	        23.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10343770	        23.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	 9415695	        23.62 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	 9449386	        23.25 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10568245	        23.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/slice/262144-23         	10166023	        23.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7293944	        32.96 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7314631	        32.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7104813	        33.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7159818	        33.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7103257	        33.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7267395	        32.93 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7273134	        32.88 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7256256	        32.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7292943	        33.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookup/btree/262144-23         	 7146976	        33.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	116909691	         2.032 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	122888995	         1.950 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	121206919	         1.980 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.052 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	126063573	         1.902 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.164 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.146 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.155 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.141 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/8-23          	100000000	         2.160 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16754451	        14.58 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	14947120	        15.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16193856	        14.94 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	15574508	        16.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16134955	        16.36 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	15231025	        15.56 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16390398	        14.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16524170	        14.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	16157481	        14.88 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/8-23          	15598910	        14.90 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17466190	        13.81 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17337614	        13.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17409208	        13.76 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17511940	        13.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17884077	        13.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17471910	        13.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17253710	        13.81 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17376891	        13.75 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17483349	        13.79 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/64-23         	17279859	        13.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1931653	       123.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1990878	       118.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 2035552	       118.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1934587	       125.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1851080	       129.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1988215	       120.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1996772	       120.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1986943	       120.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 2020896	       122.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/64-23         	 1982955	       124.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1880791	       127.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1915621	       124.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1889499	       127.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1947332	       122.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1942041	       122.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1898464	       126.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1980468	       121.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1879549	       127.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1942053	       122.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/512-23        	 1927617	       124.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  259756	       919.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  230296	       949.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  249036	       972.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  261998	       907.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  244034	      1004 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  239134	      1005 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  238795	       967.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  263683	       969.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  234328	       933.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/512-23        	  254522	       931.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  266287	       888.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  267382	       894.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  268263	       875.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  268264	       899.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  257670	       895.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  259077	       895.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  279288	       869.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  276441	       874.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  273910	       874.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/4096-23       	  275466	       874.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   30907	      7779 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   30511	      7866 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   31144	      7766 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   31824	      7657 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   33964	      7504 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   31232	      7787 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   31250	      7815 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   32013	      7631 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   30536	      7859 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/4096-23       	   31568	      7688 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15583	     15400 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15216	     15743 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15663	     15320 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15223	     15749 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15189	     15840 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15243	     15746 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15270	     15766 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15121	     15866 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15368	     15488 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/slice/65536-23      	   15236	     15744 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1735	    144440 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1608	    148608 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1615	    148891 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1617	    136475 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1777	    130697 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1724	    136046 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1921	    123511 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1929	    124037 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1942	    123263 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterateAll/btree/65536-23      	    1812	    130261 ns/op	       0 B/op	       0 allocs/op
